Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Elapsed time,ETsecs,corrSecs,refTime,RankAppld,Rank,rankDiff,PHRF,rankPHRF,IRC,rankIRC,TCFapplied,TCFactual,TCFdiff,TCFst,pctMvmt,TCFclmp,newTCF
6 Dec,Championship,Christmas,r2,Open,Revs,0,2,1,0:38:35,2315.0,2081.0,2081.0,3.0,3.0,-,0.9,2.0,,,0.899,0.899,0.0,0.899,0.0,0.899,0.9
6 Dec,Championship,Christmas,r2,Open,Blink,0,2,1,0:37:47,2267.0,2130.0,2081.0,4.0,4.0,-,0.96,4.0,,,0.94,0.94,0.0,0.918,-2.34,0.918,0.934
6 Dec,Championship,Christmas,r2,Open,The Guarantee,0,2,1,0:42:36,2556.0,2131.0,2081.0,5.0,5.0,-,0.84,3.0,,,0.8340000000000001,0.834,0.0,0.814,-2.4,0.814,0.829
6 Dec,Championship,Christmas,r2,Open,Helter Skelter,0,2,1,0:48:50,2930.0,2449.0,2081.0,6.0,6.0,-,,,,,0.836,0.836,0.0,0.71,-15.07,0.811,0.83
6 Dec,Championship,Christmas,r3,1,Drinks Trolley,0,2,1,<no entry>,,,,,0.0,,,,,,,,,,,,
6 Dec,Championship,Christmas,r3,1,Helter Skelter,0,2,1,<dns>,,,,,0.0,,,,,,,,,,,,
6 Dec,Championship,Christmas,r3,1,Blink,0,2,1,1:08:50,4130.0,3873.0,3894.0,1.0,1.0,-,0.96,2.0,,,0.938,0.938,0.0,0.943,0.53,0.943,0.94
6 Dec,Championship,Christmas,r3,1,Wedgetail,0,2,1,1:08:15,4095.0,3894.0,3894.0,2.0,2.0,-,0.945,1.0,1.209,1.0,0.951,0.951,0.0,0.951,0.0,0.951,0.953
6 Dec,Championship,Christmas,r3,1,Revs,0,2,1,1:15:24,4524.0,4085.0,3894.0,3.0,3.0,-,0.9,3.0,,,0.903,0.903,0.0,0.861,-4.65,0.876,0.895
6 Dec,Championship,Christmas,r3,1,The Guarantee,0,2,1,1:21:43,4903.0,4103.0,3894.0,4.0,4.0,-,0.84,4.0,,,0.8370000000000001,0.837,0.0,0.794,-5.14,0.812,0.83
6 Dec,Championship,Christmas,r3,2,Airship,0,2,1,1:29:27,5367.0,4009.0,4246.0,1.0,1.0,-,0.753,2.0,,,0.747,0.747,0.0,0.791,5.89,0.769,0.753
6 Dec,Championship,Christmas,r3,2,Gucci,0,2,1,1:29:44,5384.0,4086.0,4246.0,2.0,2.0,-,0.745,1.0,0.963,1.0,0.759,0.759,0.0,0.789,3.95,0.782,0.767
6 Dec,Championship,Christmas,r3,2,Montego Bay III,0,2,1,1:33:22,5602.0,4156.0,4246.0,3.0,3.0,-,0.745,4.0,,,0.742,0.742,0.0,0.758,2.16,0.758,0.749
6 Dec,Championship,Christmas,r3,2,Testarossa,0,2,1,1:29:20,5360.0,4212.0,4246.0,4.0,4.0,-,0.772,3.0,,,0.7859999999999999,0.786,-0.0,0.792,0.76,0.792,0.789
6 Dec,Championship,Christmas,r3,2,Whistler III,0,2,1,1:34:56,5696.0,4232.0,4246.0,5.0,5.0,-,0.74,5.0,0.95,2.0,0.7440000000000001,0.743,0.001,0.745,0.27,0.745,0.744
6 Dec,Championship,Christmas,r3,2,Incantare,0,2,1,1:42:16,6136.0,4246.0,4246.0,6.0,6.0,-,0.725,10.0,,,0.6920000000000001,0.692,0.0,0.692,0.0,0.692,0.693
6 Dec,Championship,Christmas,r3,2,Eat My Shorts,0,2,1,1:35:07,5707.0,4268.0,4246.0,7.0,7.0,-,0.74,6.0,,,0.748,0.748,0.0,0.744,-0.53,0.744,0.747
6 Dec,Championship,Christmas,r3,2,Wiseguy,0,2,1,1:41:45,6105.0,4273.0,4246.0,8.0,8.0,-,0.725,9.0,,,0.7,0.7,0.0,0.696,-0.57,0.696,0.699
6 Dec,Championship,Christmas,r3,2,Prime Mover,0,2,1,1:35:20,5720.0,4295.0,4246.0,9.0,9.0,-,0.762,8.0,0.9640000000000001,3.0,0.7509999999999999,0.751,-0.0,0.742,-1.2,0.742,0.747
6 Dec,Championship,Christmas,r3,2,After Midnight,0,2,1,1:38:12,5892.0,4336.0,4246.0,10.0,10.0,-,0.725,7.0,,,0.736,0.736,0.0,0.721,-2.04,0.721,0.731
6 Dec,Championship,Christmas,r3,2,CU,0,2,1,1:40:53,6053.0,4588.0,4246.0,11.0,11.0,-,0.78,11.0,,,0.758,0.758,0.0,0.701,-7.52,0.735,0.749
6 Dec,Championship,Christmas,r3,Open,Drinks Trolley,0,2,1,<no entry>,,,,,0.0,,,,,,,,,,,,
6 Dec,Championship,Christmas,r3,Open,Helter Skelter,0,2,1,<dns>,,,,,0.0,,,,,,,,,,,,
6 Dec,Championship,Christmas,r3,Open,St Laurence,0,2,1,1:02:00,3720.0,3839.0,3923.0,1.0,1.0,-,,,,,1.032,1.032,0.0,1.055,2.23,1.055,1.037
6 Dec,Championship,Christmas,r3,Open,Blink,0,2,1,1:08:50,4130.0,3857.0,3923.0,2.0,2.0,-,0.96,2.0,,,0.934,0.934,0.0,0.95,1.71,0.95,0.938
6 Dec,Championship,Christmas,r3,Open,Wedgetail,0,2,1,1:08:15,4095.0,3923.0,3923.0,3.0,3.0,-,0.945,1.0,1.209,1.0,0.958,0.958,0.0,0.958,0.0,0.958,0.959
6 Dec,Championship,Christmas,r3,Open,The Guarantee,0,2,1,1:21:43,4903.0,4064.0,3923.0,4.0,4.0,-,0.84,4.0,,,0.8290000000000001,0.829,0.0,0.8,-3.5,0.804,0.823
6 Dec,Championship,Christmas,r3,Open,Revs,0,2,1,1:15:24,4524.0,4071.0,3923.0,5.0,5.0,-,0.9,3.0,,,0.9,0.9,0.0,0.867,-3.67,0.873,0.891
12 Dec,Rum,Rum,r6,Combined,Drinks Trolley,0,2,1,<no entry>,,,,,0.0,,,,,,,,,,,,
12 Dec,Rum,Rum,r6,Combined,Galatea,0,2,1,<no entry>,,,,,0.0,,,,,,,,,,,,
12 Dec,Rum,Rum,r6,Combined,Nedax Racing,0,2,1,<no entry>,,,,,0.0,,,,,,,,,,,,
12 Dec,Rum,Rum,r6,Combined,White Cavalier,0,2,1,1:28:20,5300.0,3068.0,3495.0,1.0,1.0,-,,,,,0.579,0.579,0.0,0.66,13.99,0.596,0.584
12 Dec,Rum,Rum,r6,Combined,Ibis,0,2,1,1:24:50,5090.0,3430.0,3495.0,2.0,2.0,-,,,,,0.674,0.674,0.0,0.687,1.93,0.687,0.677
12 Dec,Rum,Rum,r6,Combined,Eat My Shorts,0,2,1,1:18:50,4730.0,3495.0,3495.0,3.0,3.0,-,,,,,0.7390000000000001,0.739,0.0,0.739,0.0,0.739,0.739
12 Dec,Rum,Rum,r6,Combined,Charlie,0,2,1,1:42:55,6175.0,3698.0,3495.0,4.0,4.0,-,,,,,0.599,0.599,0.0,0.566,-5.51,0.581,0.593
12 Dec,Rum,Rum,r6,Combined,Tortimony,0,2,1,1:48:04,6484.0,3935.0,3495.0,5.0,5.0,-,,,,,0.607,0.607,0.0,0.539,-11.2,0.589,0.6
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Montego Bay III,0,2,1,4:34:55,16495.0,11612.0,12827.0,1.0,1.0,-,0.758,1.0,,,0.7040000000000001,0.704,0.0,0.778,10.51,0.725,0.711
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Crusader,0,2,1,3:34:40,12880.0,12558.0,12827.0,8.0,2.0,No,1.045,6.0,,,0.975,0.975,0.0,0.996,2.15,0.996,0.981
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Excel,0,2,1,4:55:25,17725.0,12602.0,12827.0,2.0,3.0,No,,,,,0.711,0.711,0.0,0.724,1.83,0.724,0.715
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Gucci,0,2,1,4:45:13,17113.0,12680.0,12827.0,4.0,4.0,-,0.755,3.0,0.963,1.0,0.741,0.741,0.0,0.75,1.21,0.75,0.743
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Blink,1,2,1,3:38:09,13089.0,12827.0,12827.0,10.0,5.0,No,1.0,4.0,,,0.98,0.98,0.0,0.98,0.0,0.98,0.98
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Prime Mover,0,2,1,4:50:37,17437.0,12833.0,12827.0,3.0,6.0,No,0.765,5.0,0.9640000000000001,2.0,0.736,0.736,0.0,0.736,0.0,0.736,0.735
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,The Guarantee,0,2,1,4:15:08,15308.0,12889.0,12827.0,7.0,7.0,-,0.84,2.0,,,0.8420000000000001,0.842,0.0,0.838,-0.48,0.838,0.839
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Flying Fox,0,2,1,4:40:00,16800.0,12952.0,12827.0,5.0,8.0,No,,,,,0.7709999999999999,0.771,-0.0,0.764,-0.91,0.764,0.769
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Wedgetail,0,2,1,3:55:00,14100.0,13493.0,12827.0,9.0,9.0,-,0.96,7.0,1.209,3.0,0.9570000000000001,0.957,0.0,0.91,-4.91,0.928,0.948
13 Dec,Fleet,Cook Strait,Cook Strait,Combined,Young Nicholson,0,2,1,4:37:00,16620.0,13512.0,12827.0,6.0,10.0,No,,,,,0.813,0.813,0.0,0.772,-5.04,0.789,0.804
16 Jan,Rum,Rum,r7,Combined,Charlie,0,2,1,1:10:27,4227.0,2506.0,2705.0,1.0,1.0,-,,,,,0.593,0.593,0.0,0.64,7.93,0.611,0.6
16 Jan,Rum,Rum,r7,Combined,Tortimony,0,2,1,1:15:09,4509.0,2705.0,2705.0,2.0,2.0,-,,,,,0.6,0.6,0.0,0.6,0.0,0.6,0.598
16 Jan,Rum,Rum,r7,Combined,Tarun,0,2,1,1:18:19,4699.0,2725.0,2705.0,3.0,3.0,-,,,,,0.58,0.58,0.0,0.576,-0.69,0.576,0.579
16 Jan,Rum,Rum,r7,Combined,Port Nic 1,0,2,1,1:13:38,4418.0,3004.0,2705.0,4.0,4.0,-,,,,,0.68,0.68,0.0,0.612,-10.0,0.66,0.674
17 Jan,Fleet,At Home,r2,Combined,Wiseguy,0,2,1,1:27:15,5235.0,3601.0,3685.0,1.0,1.0,-,0.725,2.0,,,0.688,0.688,0.0,0.704,2.33,0.704,0.693
17 Jan,Fleet,At Home,r2,Combined,Illusions,0,2,1,1:33:13,5593.0,3685.0,3685.0,2.0,2.0,-,0.67,1.0,,,0.659,0.659,0.0,0.659,0.0,0.659,0.659
17 Jan,Fleet,At Home,r2,Combined,After Midnight,0,2,1,1:31:03,5463.0,3911.0,3685.0,3.0,3.0,-,0.725,3.0,,,0.716,0.716,0.0,0.675,-5.73,0.695,0.709
17 Jan,Fleet,At Home,r2,Combined,CU,0,2,1,1:36:19,5779.0,4438.0,3685.0,4.0,4.0,-,0.78,4.0,,,0.768,0.768,0.0,0.638,-16.93,0.745,0.759
23 Jan,Rum,Rum,r8,Combined,Agilita,0,2,1,<no entry>,,,,,0.0,,,,,,,,,,,,
23 Jan,Rum,Rum,r8,Combined,Ibis,0,2,1,<ocs>,,,,,0.0,,,,,,,,,,,,
23 Jan,Rum,Rum,r8,Combined,Tortimony,0,2,1,0:50:08,3008.0,1798.0,1943.0,1.0,1.0,-,,,,,0.6,0.598,0.002,0.646,8.03,0.616,0.603
23 Jan,Rum,Rum,r8,Combined,Illusions,0,2,1,0:44:39,2679.0,1813.0,1943.0,2.0,2.0,-,,,,,0.677,0.677,0.0,0.726,7.24,0.697,0.682
23 Jan,Rum,Rum,r8,Combined,Eat My Shorts,0,2,1,0:43:50,2630.0,1943.0,1943.0,3.0,3.0,-,,,,,0.7390000000000001,0.739,0.0,0.739,0.0,0.739,0.739
23 Jan,Rum,Rum,r8,Combined,CU,0,2,1,0:42:07,2527.0,1986.0,1943.0,4.0,4.0,-,,,,,0.7859999999999999,0.786,-0.0,0.769,-2.16,0.769,0.781
23 Jan,Rum,Rum,r8,Combined,Montego Bay III,0,2,1,0:46:05,2765.0,2010.0,1943.0,5.0,5.0,-,,,,,0.726,0.727,-0.001,0.703,-3.3,0.705,0.721
23 Jan,Rum,Rum,r8,Combined,Blink,0,2,1,0:39:24,2364.0,2229.0,1943.0,6.0,6.0,-,,,,,0.943,0.943,0.0,0.822,-12.83,0.915,0.934
24 Jan,Fleet,Crew's race,r1,Combined,Wedgetail,0,2,1,1:39:27,5967.0,5656.0,6019.0,1.0,1.0,-,0.945,1.0,1.209,1.0,0.948,0.948,0.0,1.009,6.43,0.976,0.954
24 Jan,Fleet,Crew's race,r1,Combined,Prime Mover,0,2,1,2:10:48,7848.0,5768.0,6019.0,2.0,2.0,-,0.762,4.0,0.9640000000000001,2.0,0.735,0.735,0.0,0.767,4.35,0.757,0.741
24 Jan,Fleet,Crew's race,r1,Combined,The Guarantee,0,2,1,1:55:55,6955.0,5835.0,6019.0,3.0,3.0,-,0.84,3.0,,,0.8390000000000001,0.839,0.0,0.865,3.1,0.864,0.845
24 Jan,Fleet,Crew's race,r1,Combined,St Laurence,0,2,1,1:34:39,5679.0,5838.0,6019.0,4.0,4.0,-,,,,,1.028,1.028,0.0,1.06,3.11,1.059,1.036
24 Jan,Fleet,Crew's race,r1,Combined,Magic Trick,0,2,1,1:50:34,6634.0,5844.0,6019.0,5.0,5.0,-,0.875,2.0,,,0.8809999999999999,0.881,-0.0,0.907,2.95,0.907,0.889
24 Jan,Fleet,Crew's race,r1,Combined,Incantare,0,2,1,2:22:28,8548.0,6000.0,6019.0,6.0,6.0,-,0.725,6.0,,,0.703,0.702,0.001,0.704,0.28,0.704,0.703
24 Jan,Fleet,Crew's race,r1,Combined,Blurred Image,0,2,1,2:24:08,8648.0,6019.0,6019.0,7.0,7.0,-,,,,,0.696,0.696,0.0,0.696,0.0,0.696,0.698
24 Jan,Fleet,Crew's race,r1,Combined,Whistler III,0,2,1,2:17:37,8257.0,6044.0,6019.0,8.0,8.0,-,0.74,5.0,0.95,3.0,0.731,0.732,-0.001,0.729,-0.41,0.729,0.732
24 Jan,Fleet,Crew's race,r1,Combined,After Midnight,0,2,1,2:23:49,8629.0,6117.0,6019.0,9.0,9.0,-,0.725,9.0,,,0.7090000000000001,0.709,0.0,0.698,-1.55,0.698,0.706
24 Jan,Fleet,Crew's race,r1,Combined,Titus Canby,0,2,1,2:29:49,8989.0,6139.0,6019.0,10.0,10.0,-,0.69,7.0,,,0.6829999999999999,0.683,-0.0,0.67,-1.9,0.67,0.679
24 Jan,Fleet,Crew's race,r1,Combined,Illusions,0,2,1,2:35:22,9322.0,6143.0,6019.0,11.0,11.0,-,0.675,10.0,0.9179999999999999,4.0,0.659,0.659,0.0,0.646,-1.97,0.646,0.655
24 Jan,Fleet,Crew's race,r1,Combined,Revs,0,2,1,1:55:21,6921.0,6215.0,6019.0,12.0,12.0,-,0.9,8.0,,,0.898,0.898,0.0,0.87,-3.12,0.871,0.891
24 Jan,Fleet,Crew's race,r1,Combined,Drinks Trolley,0,2,1,2:08:43,7723.0,6417.0,6019.0,13.0,13.0,-,0.84,11.0,,,0.831,0.831,0.0,0.779,-6.26,0.806,0.823
24 Jan,Fleet,Crew's race,r1,Combined,White Cavalier,0,2,1,3:17:06,11826.0,6610.0,6019.0,14.0,14.0,-,0.65,12.0,,,0.5589999999999999,0.559,-0.0,0.509,-8.94,0.542,0.553
24 Jan,Two-handed,Two-handed,r2,Combined,After Midnight,0,2,1,1:43:58,6238.0,4485.0,4755.0,1.0,1.0,-,0.715,1.0,,,0.7190000000000001,0.719,0.0,0.762,5.98,0.741,0.727
24 Jan,Two-handed,Two-handed,r2,Combined,Titus Canby,0,2,1,1:55:52,6952.0,4755.0,4755.0,2.0,2.0,-,0.69,2.0,,,0.684,0.684,0.0,0.684,0.0,0.684,0.684
24 Jan,Two-handed,Two-handed,r2,Combined,Blink,0,2,1,1:26:45,5205.0,5064.0,4755.0,3.0,3.0,-,1.01,3.0,,,0.973,0.973,0.0,0.914,-6.06,0.944,0.964
24 Jan,Two-handed,Two-handed,r2,Combined,White Cavalier,0,2,1,2:30:32,9032.0,5274.0,4755.0,4.0,4.0,-,0.65,4.0,,,0.584,0.584,0.0,0.527,-9.76,0.566,0.579
30 Jan,Rum,Rum,r9,Combined,Galatea,0,2,1,<no entry>,,,,,0.0,,,,,,,,,,,,
30 Jan,Rum,Rum,r9,Combined,Tortimony,0,2,1,0:59:26,3566.0,2150.0,2326.0,1.0,1.0,-,,,,,0.598,0.603,-0.005,0.652,8.13,0.621,0.608
30 Jan,Rum,Rum,r9,Combined,Wiseguy,0,2,1,0:52:26,3146.0,2192.0,2326.0,2.0,2.0,-,,,,,0.6970000000000001,0.697,0.0,0.74,6.17,0.718,0.703
30 Jan,Rum,Rum,r9,Combined,Tracer,0,2,1,1:04:41,3881.0,2212.0,2326.0,3.0,3.0,-,,,,,0.57,0.57,0.0,0.599,5.09,0.587,0.575
30 Jan,Rum,Rum,r9,Combined,White Cavalier,0,2,1,1:03:27,3807.0,2223.0,2326.0,4.0,4.0,-,,,,,0.584,0.584,0.0,0.611,4.62,0.602,0.59
30 Jan,Rum,Rum,r9,Combined,Illusions,0,2,1,0:56:51,3411.0,2326.0,2326.0,5.0,5.0,-,,,,,0.682,0.682,0.0,0.682,0.0,0.682,0.682
30 Jan,Rum,Rum,r9,Combined,Port Nic 1,0,2,1,0:57:52,3472.0,2340.0,2326.0,7.0,6.0,No,,,,,0.68,0.674,0.006,0.67,-0.59,0.67,0.672
30 Jan,Rum,Rum,r9,Combined,Eat My Shorts,0,2,1,0:53:00,3180.0,2350.0,2326.0,6.0,7.0,No,,,,,0.7390000000000001,0.739,0.0,0.731,-1.08,0.731,0.736
30 Jan,Rum,Rum,r9,Combined,Ibis,0,2,1,0:58:34,3514.0,2378.0,2326.0,8.0,8.0,-,,,,,0.677,0.677,0.0,0.662,-2.22,0.662,0.672
30 Jan,Rum,Rum,r9,Combined,Rosschild,0,2,1,1:04:48,3888.0,2503.0,2326.0,9.0,9.0,-,,,,,0.644,0.644,0.0,0.598,-7.14,0.625,0.638
31 Jan,Championship,Sprint,r1,1,Blink,0,2,1,<dns>,,,,,0.0,,,,,,,,,,,,
31 Jan,Championship,Sprint,r1,1,Helter Skelter,0,2,1,0:33:12,1992.0,1653.0,1767.0,1.0,1.0,-,0.85,1.0,,,0.83,0.83,0.0,0.887,6.87,0.855,0.834
31 Jan,Championship,Sprint,r1,1,The Guarantee,0,2,1,0:34:43,2083.0,1728.0,1767.0,2.0,2.0,-,0.84,3.0,,,0.83,0.83,0.0,0.849,2.29,0.849,0.835
31 Jan,Championship,Sprint,r1,1,Revs,0,2,1,0:32:55,1975.0,1767.0,1767.0,3.0,3.0,-,0.9,5.0,,,0.895,0.895,0.0,0.895,0.0,0.895,0.896
31 Jan,Championship,Sprint,r1,1,Wedgetail,0,2,1,0:31:00,1860.0,1772.0,1767.0,4.0,4.0,-,0.945,4.0,1.209,1.0,0.953,0.953,0.0,0.95,-0.31,0.95,0.954
31 Jan,Championship,Sprint,r1,1,Magic Trick,0,2,1,0:33:05,1985.0,1802.0,1767.0,5.0,5.0,-,0.875,2.0,,,0.9079999999999999,0.908,-0.0,0.89,-1.98,0.89,0.903
31 Jan,Championship,Sprint,r1,2,Airship,0,2,1,0:21:46,1306.0,983.0,1020.0,1.0,1.0,-,0.753,1.0,,,0.753,0.753,0.0,0.781,3.72,0.776,0.762
31 Jan,Championship,Sprint,r1,2,Prime Mover,0,2,1,0:22:01,1321.0,986.0,1020.0,2.0,2.0,-,0.762,3.0,0.9640000000000001,1.0,0.747,0.747,0.0,0.773,3.48,0.769,0.752
31 Jan,Championship,Sprint,r1,2,After Midnight,0,2,1,0:22:50,1370.0,1001.0,1020.0,3.0,3.0,-,0.725,2.0,,,0.731,0.731,0.0,0.745,1.92,0.745,0.734
31 Jan,Championship,Sprint,r1,2,Stepping Stone,0,2,1,0:22:50,1370.0,1017.0,1020.0,4.0,4.0,-,,,,,0.743,0.743,0.0,0.745,0.27,0.745,0.744
31 Jan,Championship,Sprint,r1,2,Incantare,0,2,1,0:24:30,1470.0,1018.0,1020.0,5.0,5.0,-,0.725,8.0,,,0.693,0.693,0.0,0.694,0.14,0.694,0.693
31 Jan,Championship,Sprint,r1,2,Brix,0,2,1,0:24:32,1472.0,1020.0,1020.0,6.0,6.0,-,0.725,9.0,,,0.693,0.693,0.0,0.693,0.0,0.693,0.692
31 Jan,Championship,Sprint,r1,2,Eat My Shorts,0,2,1,0:22:57,1377.0,1028.0,1020.0,7.0,7.0,-,0.74,4.0,,,0.747,0.747,0.0,0.741,-0.8,0.741,0.744
31 Jan,Championship,Sprint,r1,2,Whistler III,0,2,1,0:23:36,1416.0,1053.0,1020.0,8.0,8.0,-,0.74,6.0,0.95,3.0,0.745,0.744,0.001,0.721,-3.09,0.722,0.739
31 Jan,Championship,Sprint,r1,2,Gucci,0,2,1,0:23:06,1386.0,1063.0,1020.0,9.0,9.0,-,0.745,5.0,0.963,2.0,0.767,0.767,0.0,0.736,-4.04,0.744,0.762
31 Jan,Championship,Sprint,r1,2,Testarossa,0,2,1,0:22:48,1368.0,1079.0,1020.0,10.0,10.0,-,0.772,7.0,,,0.789,0.789,0.0,0.746,-5.45,0.765,0.783
31 Jan,Championship,Sprint,r1,2,CU,0,2,1,0:25:08,1508.0,1129.0,1020.0,11.0,11.0,-,0.78,10.0,,,0.7490000000000001,0.749,0.0,0.677,-9.61,0.727,0.741
31 Jan,Championship,Sprint,r1,3,Titus Canby,0,2,1,0:24:00,1440.0,973.0,1028.0,1.0,1.0,-,0.69,1.0,,,0.6759999999999999,0.676,-0.0,0.714,5.62,0.696,0.682
31 Jan,Championship,Sprint,r1,3,Rosschild,0,2,1,0:26:46,1606.0,987.0,1028.0,2.0,2.0,-,0.68,3.0,,,0.615,0.615,0.0,0.641,4.23,0.633,0.62
31 Jan,Championship,Sprint,r1,3,Illusions,0,2,1,0:25:21,1521.0,1028.0,1028.0,3.0,3.0,-,0.675,2.0,0.9179999999999999,1.0,0.6759999999999999,0.676,-0.0,0.676,0.0,0.676,0.676
31 Jan,Championship,Sprint,r1,3,White Cavalier,0,2,1,0:31:04,1864.0,1040.0,1028.0,4.0,4.0,-,0.65,5.0,,,0.557,0.558,-0.001,0.552,-1.08,0.552,0.554
31 Jan,Championship,Sprint,r1,3,Haumuri,0,2,1,0:28:52,1732.0,1110.0,1028.0,5.0,5.0,-,0.665,4.0,,,0.6409999999999999,0.641,-0.0,0.594,-7.33,0.622,0.634
31 Jan,Championship,Sprint,r1,Open,Blink,0,2,1,<dns>,,,,,0.0,,,,,,,,,,,,
31 Jan,Championship,Sprint,r1,Open,Helter Skelter,0,2,1,0:33:12,1992.0,1653.0,1759.0,1.0,1.0,-,0.85,1.0,,,0.83,0.83,0.0,0.883,6.39,0.855,0.835
31 Jan,Championship,Sprint,r1,Open,The Guarantee,0,2,1,0:34:43,2083.0,1714.0,1759.0,2.0,2.0,-,0.84,3.0,,,0.823,0.823,0.0,0.845,2.67,0.845,0.828
31 Jan,Championship,Sprint,r1,Open,Revs,0,2,1,0:32:55,1975.0,1759.0,1759.0,3.0,3.0,-,0.9,5.0,,,0.8909999999999999,0.891,-0.0,0.891,0.0,0.891,0.891
31 Jan,Championship,Sprint,r1,Open,Wedgetail,0,2,1,0:31:00,1860.0,1783.0,1759.0,4.0,4.0,-,0.945,4.0,1.209,1.0,0.9590000000000001,0.959,0.0,0.946,-1.36,0.946,0.957
31 Jan,Championship,Sprint,r1,Open,Magic Trick,0,2,1,0:33:05,1985.0,1806.0,1759.0,5.0,5.0,-,0.875,2.0,,,0.91,0.91,0.0,0.886,-2.64,0.886,0.903
31 Jan,Championship,Sprint,r1,Open,St Laurence,0,2,1,0:32:07,1927.0,1998.0,1759.0,6.0,6.0,-,,,,,1.037,1.037,0.0,0.913,-11.96,1.006,1.028
31 Jan,Championship,Sprint,r2,1,Helter Skelter,0,2,1,0:25:32,1532.0,1277.0,1322.0,1.0,1.0,-,0.85,1.0,,,0.8340000000000001,0.834,0.0,0.863,3.48,0.859,0.841
31 Jan,Championship,Sprint,r2,1,The Guarantee,0,2,1,0:26:11,1571.0,1311.0,1322.0,2.0,2.0,-,0.84,2.0,,,0.835,0.835,0.0,0.842,0.84,0.842,0.836
31 Jan,Championship,Sprint,r2,1,Revs,0,2,1,0:24:36,1476.0,1322.0,1322.0,3.0,3.0,-,0.9,3.0,,,0.8959999999999999,0.896,-0.0,0.896,0.0,0.896,0.894
31 Jan,Championship,Sprint,r2,1,Magic Trick,0,2,1,0:25:34,1534.0,1385.0,1322.0,4.0,4.0,-,0.875,4.0,,,0.903,0.903,0.0,0.862,-4.54,0.876,0.894
31 Jan,Championship,Sprint,r2,1,Wedgetail,0,2,1,0:24:17,1457.0,1389.0,1322.0,5.0,5.0,-,0.945,5.0,1.209,1.0,0.9540000000000001,0.954,0.0,0.908,-4.82,0.925,0.946
31 Jan,Championship,Sprint,r2,2,Stepping Stone,0,2,1,0:17:05,1025.0,762.0,795.0,1.0,1.0,-,,,,,0.743,0.744,-0.001,0.776,4.3,0.766,0.75
31 Jan,Championship,Sprint,r2,2,Prime Mover,0,2,1,0:16:55,1015.0,763.0,795.0,2.0,2.0,-,0.762,2.0,0.9640000000000001,1.0,0.752,0.752,0.0,0.784,4.26,0.775,0.76
31 Jan,Championship,Sprint,r2,2,Airship,0,2,1,0:17:04,1024.0,780.0,795.0,3.0,3.0,-,0.753,1.0,,,0.762,0.762,0.0,0.777,1.97,0.777,0.768
31 Jan,Championship,Sprint,r2,2,After Midnight,0,2,1,0:17:49,1069.0,784.0,795.0,4.0,4.0,-,0.725,3.0,,,0.7340000000000001,0.734,0.0,0.744,1.36,0.744,0.737
31 Jan,Championship,Sprint,r2,2,Eat My Shorts,0,2,1,0:17:42,1062.0,790.0,795.0,5.0,5.0,-,0.74,4.0,,,0.7440000000000001,0.744,0.0,0.749,0.67,0.749,0.746
31 Jan,Championship,Sprint,r2,2,Brix,0,2,1,0:19:10,1150.0,795.0,795.0,6.0,6.0,-,0.725,6.0,,,0.6920000000000001,0.692,0.0,0.692,0.0,0.692,0.691
31 Jan,Championship,Sprint,r2,2,Incantare,0,2,1,0:19:32,1172.0,812.0,795.0,7.0,7.0,-,0.725,9.0,,,0.693,0.693,0.0,0.678,-2.16,0.678,0.688
31 Jan,Championship,Sprint,r2,2,Testarossa,0,2,1,0:17:49,1069.0,837.0,795.0,8.0,8.0,-,0.772,5.0,,,0.7829999999999999,0.783,-0.0,0.744,-4.98,0.76,0.774
31 Jan,Championship,Sprint,r2,2,Whistler III,0,2,1,0:18:57,1137.0,840.0,795.0,9.0,9.0,-,0.74,7.0,0.95,2.0,0.74,0.739,0.001,0.699,-5.41,0.717,0.732
31 Jan,Championship,Sprint,r2,2,Gucci,0,2,1,0:18:52,1132.0,862.0,795.0,10.0,10.0,-,0.745,8.0,0.963,3.0,0.762,0.762,0.0,0.703,-7.74,0.739,0.757
31 Jan,Championship,Sprint,r2,2,CU,0,2,1,0:21:52,1312.0,972.0,795.0,11.0,11.0,-,0.78,10.0,,,0.74,0.741,-0.001,0.606,-18.22,0.719,0.732
31 Jan,Championship,Sprint,r2,3,Titus Canby,0,2,1,0:19:24,1164.0,793.0,864.0,1.0,1.0,-,0.69,1.0,,,0.682,0.682,0.0,0.743,8.94,0.702,0.69
31 Jan,Championship,Sprint,r2,3,Rosschild,0,2,1,0:21:48,1308.0,810.0,864.0,2.0,2.0,-,0.68,2.0,,,0.62,0.62,0.0,0.661,6.61,0.639,0.624
31 Jan,Championship,Sprint,r2,3,White Cavalier,0,2,1,0:26:01,1561.0,864.0,864.0,3.0,3.0,-,0.65,5.0,,,0.5539999999999999,0.554,-0.0,0.554,0.0,0.554,0.553
